state,period,year,unemployment_rate,qty_unemployed,qty_employed,labour_force
South Dakota,M06,2013,3.6,16312,436212,452524
South Dakota,M05,2013,3.6,15976,429374,445350
South Dakota,M04,2013,4.0,17574,424104,441678
South Dakota,M03,2013,4.4,19376,422051,441427
South Dakota,M02,2013,4.6,20135,419116,439251
South Dakota,M01,2013,4.6,20040,416074,436114
South Dakota,M12,2012,4.1,17870,422213,440083
South Dakota,M11,2012,3.9,17344,426085,443429
South Dakota,M10,2012,3.7,16634,427386,444020
South Dakota,M09,2012,3.9,17004,423850,440854
South Dakota,M08,2012,4.1,18316,428552,446868
South Dakota,M07,2012,4.0,18254,432601,450855
South Dakota,M06,2012,4.2,19017,431678,450695
South Dakota,M05,2012,4.2,18491,424294,442785
South Dakota,M04,2012,4.3,18879,421542,440421
South Dakota,M03,2012,4.9,21601,417662,439263
South Dakota,M02,2012,5.0,22027,414339,436366
South Dakota,M01,2012,5.0,21855,411813,433668
South Dakota,M12,2011,4.5,19755,418645,438400
South Dakota,M11,2011,4.2,18410,422115,440525
South Dakota,M10,2011,3.9,17245,423952,441197
South Dakota,M09,2011,4.1,18081,420077,438158
South Dakota,M08,2011,4.4,19511,425874,445385
South Dakota,M07,2011,4.3,19436,429893,449329
South Dakota,M06,2011,4.6,20444,428034,448478
South Dakota,M05,2011,4.6,20444,420775,441219
South Dakota,M04,2011,4.9,21558,417674,439232
South Dakota,M03,2011,5.8,25307,413880,439187
South Dakota,M02,2011,5.8,25141,411283,436424
South Dakota,M01,2011,5.8,25228,408444,433672
South Dakota,M12,2010,5.1,22540,415633,438173
South Dakota,M11,2010,4.6,20369,420106,440475
South Dakota,M10,2010,4.3,19201,422490,441691
South Dakota,M09,2010,4.4,19278,418781,438059
South Dakota,M08,2010,4.7,20774,425484,446258
South Dakota,M07,2010,4.6,20494,429701,450195
South Dakota,M06,2010,4.7,21211,427889,449100
South Dakota,M05,2010,4.8,21243,420631,441874
South Dakota,M04,2010,4.9,21437,418174,439611
South Dakota,M03,2010,5.9,26079,413895,439974
South Dakota,M02,2010,5.9,25582,411062,436644
South Dakota,M01,2010,5.9,25597,408410,434007
South Dakota,M12,2009,5.3,23021,415434,438455
South Dakota,M11,2009,4.7,20791,421066,441857
South Dakota,M10,2009,4.5,19925,423474,443399
South Dakota,M09,2009,4.4,19614,421589,441203
South Dakota,M08,2009,4.7,21292,428359,449651
South Dakota,M07,2009,4.7,21485,434250,455735
South Dakota,M06,2009,4.9,22384,432644,455028
South Dakota,M05,2009,4.9,22153,426192,448345
South Dakota,M04,2009,5.2,23336,422802,446138
South Dakota,M03,2009,5.6,25011,421910,446921
South Dakota,M02,2009,5.2,23157,420983,444140
South Dakota,M01,2009,5.0,22029,419215,441244
South Dakota,M12,2008,3.9,17504,427155,444659
South Dakota,M11,2008,3.4,15369,431796,447165
South Dakota,M10,2008,3.0,13537,435239,448776
South Dakota,M09,2008,2.9,12976,432071,445047
South Dakota,M08,2008,3.0,13707,439253,452960
South Dakota,M07,2008,2.8,12979,443147,456126
South Dakota,M06,2008,2.8,12927,441552,454479
South Dakota,M05,2008,2.7,12185,434468,446653
South Dakota,M04,2008,2.8,12255,431451,443706
South Dakota,M03,2008,3.1,13676,429227,442903
South Dakota,M02,2008,3.1,13610,426538,440148
South Dakota,M01,2008,3.1,13586,423198,436784
South Dakota,M12,2007,2.7,11803,428122,439925
South Dakota,M11,2007,2.5,11043,432114,443157
South Dakota,M10,2007,2.4,10472,433810,444282
South Dakota,M09,2007,2.5,10942,430361,441303
South Dakota,M08,2007,2.6,11729,437417,449146
South Dakota,M07,2007,2.6,11680,441640,453320
South Dakota,M06,2007,2.7,12172,438970,451142
South Dakota,M05,2007,2.7,11873,431085,442958
South Dakota,M04,2007,2.9,12641,426911,439552
South Dakota,M03,2007,3.4,14728,423523,438251
South Dakota,M02,2007,3.5,15432,419927,435359
South Dakota,M01,2007,3.6,15344,416254,431598
South Dakota,M12,2006,3.1,13432,422333,435765
South Dakota,M11,2006,2.9,12880,425042,437922
South Dakota,M10,2006,2.8,12238,426296,438534
South Dakota,M09,2006,2.9,12435,422389,434824
South Dakota,M08,2006,3.0,13454,428961,442415
South Dakota,M07,2006,3.0,13140,432215,445355
South Dakota,M06,2006,3.0,13354,429918,443272
South Dakota,M05,2006,2.9,12575,421380,433955
South Dakota,M04,2006,2.9,12631,417324,429955
South Dakota,M03,2006,3.5,15011,413937,428948
South Dakota,M02,2006,3.6,15273,410796,426069
South Dakota,M01,2006,3.7,15865,407210,423075
South Dakota,M12,2005,3.5,15121,413159,428280
South Dakota,M11,2005,3.3,14027,416139,430166
South Dakota,M10,2005,3.2,13621,417667,431288
South Dakota,M09,2005,3.3,14333,414670,429003
South Dakota,M08,2005,3.6,15490,420796,436286
South Dakota,M07,2005,3.6,15924,424617,440541
South Dakota,M06,2005,3.8,16766,422187,438953
South Dakota,M05,2005,3.9,16796,414310,431106
South Dakota,M04,2005,3.9,16632,411906,428538
South Dakota,M03,2005,4.5,19298,407936,427234
South Dakota,M02,2005,4.6,19368,405062,424430
South Dakota,M01,2005,4.6,19391,402061,421452
South Dakota,M12,2004,3.9,16453,408570,425023
South Dakota,M11,2004,3.6,15458,412791,428249
South Dakota,M10,2004,3.4,14515,415180,429695
South Dakota,M09,2004,3.4,14584,411921,426505
South Dakota,M08,2004,3.6,15559,418128,433687
South Dakota,M07,2004,3.6,15543,421987,437530
South Dakota,M06,2004,3.7,15985,420579,436564
South Dakota,M05,2004,3.5,15135,413319,428454
South Dakota,M04,2004,3.5,14672,410265,424937
South Dakota,M03,2004,4.2,17988,405296,423284
South Dakota,M02,2004,4.1,17383,403013,420396
South Dakota,M01,2004,4.2,17545,400100,417645
South Dakota,M12,2003,3.7,15400,406141,421541
South Dakota,M11,2003,3.4,14632,409994,424626
South Dakota,M10,2003,3.1,13115,411543,424658
South Dakota,M09,2003,3.2,13640,407718,421358
South Dakota,M08,2003,3.4,14601,415124,429725
South Dakota,M07,2003,3.4,14690,418640,433330
South Dakota,M06,2003,3.5,14893,416280,431173
South Dakota,M05,2003,3.3,14138,408836,422974
South Dakota,M04,2003,3.4,14414,405434,419848
South Dakota,M03,2003,4.0,16751,401654,418405
South Dakota,M02,2003,4.0,16508,399203,415711
South Dakota,M01,2003,4.0,16578,396485,413063
South Dakota,M12,2002,3.2,13534,402917,416451
South Dakota,M11,2002,3.0,12749,406178,418927
South Dakota,M10,2002,2.7,11146,408879,420025
South Dakota,M09,2002,2.6,10947,405303,416250
South Dakota,M08,2002,2.9,12127,411770,423897
South Dakota,M07,2002,2.8,12097,415554,427651
South Dakota,M06,2002,2.9,12546,413228,425774
South Dakota,M05,2002,2.9,12079,405542,417621
South Dakota,M04,2002,3.3,13666,400894,414560
South Dakota,M03,2002,4.0,16527,396541,413068
South Dakota,M02,2002,3.9,15787,393958,409745
South Dakota,M01,2002,4.0,16136,390107,406243
South Dakota,M12,2001,3.5,14318,397064,411382
South Dakota,M11,2001,3.1,12840,400836,413676
South Dakota,M10,2001,2.9,12133,402587,414720
South Dakota,M09,2001,2.8,11687,399423,411110
South Dakota,M08,2001,3.0,12660,406202,418862
South Dakota,M07,2001,3.0,12560,410669,423229
South Dakota,M06,2001,3.0,12827,408814,421641
South Dakota,M05,2001,2.9,11791,401784,413575
South Dakota,M04,2001,3.0,12132,397763,409895
South Dakota,M03,2001,3.4,13958,394505,408463
South Dakota,M02,2001,3.3,13220,392003,405223
South Dakota,M01,2001,3.2,12838,388716,401554
South Dakota,M12,2000,2.6,10557,394209,404766
South Dakota,M11,2000,2.6,10426,397589,408015
South Dakota,M10,2000,2.0,8365,400394,408759
South Dakota,M09,2000,2.1,8331,397212,405543
South Dakota,M08,2000,2.3,9486,403557,413043
South Dakota,M07,2000,2.2,9348,408019,417367
South Dakota,M06,2000,2.4,9958,407450,417408
South Dakota,M05,2000,2.3,9397,400628,410025
South Dakota,M04,2000,2.2,9074,398581,407655
South Dakota,M03,2000,2.8,11409,395367,406776
South Dakota,M02,2000,2.9,11827,391807,403634
South Dakota,M01,2000,3.1,12305,388603,400908
Wyoming,M12,2016,5.0,14866,284248,299114
Wyoming,M11,2016,4.6,13967,286447,300414
Wyoming,M10,2016,4.5,13436,287543,300979
Wyoming,M09,2016,4.5,13574,287974,301548
Wyoming,M08,2016,4.7,14322,290189,304511
Wyoming,M07,2016,5.0,15458,291468,306926
Wyoming,M06,2016,5.6,17119,291137,308256
Wyoming,M05,2016,5.7,17102,285285,302387
Wyoming,M04,2016,5.9,17953,284041,301994
Wyoming,M03,2016,6.0,18172,283549,301721
Wyoming,M02,2016,5.9,17593,282370,299963
Wyoming,M01,2016,6.0,17939,282221,300160
Wyoming,M12,2015,4.8,14459,286400,300859
Wyoming,M11,2015,4.5,13669,289223,302892
Wyoming,M10,2015,4.0,12303,292008,304311
Wyoming,M09,2015,3.8,11507,292846,304353
Wyoming,M08,2015,3.9,11872,295974,307846
Wyoming,M07,2015,3.9,12214,298031,310245
Wyoming,M06,2015,4.3,13393,297987,311380
Wyoming,M05,2015,4.1,12520,292684,305204
Wyoming,M04,2015,4.2,12692,291737,304429
Wyoming,M03,2015,4.5,13727,290909,304636
Wyoming,M02,2015,4.4,13218,289604,302822
Wyoming,M01,2015,4.6,13961,288847,302808
Wyoming,M12,2014,3.8,11613,292140,303753
Wyoming,M11,2014,4.1,12708,293710,306418
Wyoming,M10,2014,3.7,11213,295522,306735
Wyoming,M09,2014,3.6,11051,295118,306169
Wyoming,M08,2014,3.7,11437,297415,308852
Wyoming,M07,2014,3.8,11871,299347,311218
Wyoming,M06,2014,4.1,12793,299179,311972
Wyoming,M05,2014,4.0,12138,293277,305415
Wyoming,M04,2014,4.3,12986,291622,304608
Wyoming,M03,2014,4.7,14188,290438,304626
Wyoming,M02,2014,4.9,14739,288894,303633
Wyoming,M01,2014,5.2,15920,288145,304065
Wyoming,M12,2013,4.6,14116,291169,305285
Wyoming,M11,2013,4.4,13608,292991,306599
Wyoming,M10,2013,4.2,12765,293795,306560
Wyoming,M09,2013,4.0,12221,293831,306052
Wyoming,M08,2013,4.0,12450,296200,308650
Wyoming,M07,2013,4.2,13026,297804,310830
Wyoming,M06,2013,4.5,13964,297486,311450
Wyoming,M05,2013,4.4,13523,291076,304599
Wyoming,M04,2013,5.1,15457,288972,304429
Wyoming,M03,2013,5.4,16313,288072,304385
Wyoming,M02,2013,5.6,17010,286306,303316
Wyoming,M01,2013,6.1,18473,285515,303988
Wyoming,M12,2012,5.2,15953,289131,305084
Wyoming,M11,2012,5.2,15895,291053,306948
Wyoming,M10,2012,4.8,14863,292400,307263
Wyoming,M09,2012,4.7,14290,292458,306748
Wyoming,M08,2012,4.8,14877,294682,309559
Wyoming,M07,2012,4.9,15333,296107,311440
Wyoming,M06,2012,5.2,16272,295847,312119
Wyoming,M05,2012,5.1,15614,290264,305878
Wyoming,M04,2012,5.5,16686,288985,305671
Wyoming,M03,2012,5.9,18020,288051,306071
Wyoming,M02,2012,6.0,18429,286545,304974
Wyoming,M01,2012,6.5,19787,285664,305451
Wyoming,M12,2011,5.7,17602,289288,306890
Wyoming,M11,2011,5.6,17208,290964,308172
Wyoming,M10,2011,5.2,15985,291953,307938
Wyoming,M09,2011,5.0,15281,291925,307206
Wyoming,M08,2011,5.0,15524,293480,309004
Wyoming,M07,2011,5.1,15966,294785,310751
Wyoming,M06,2011,5.5,17063,293611,310674
Wyoming,M05,2011,5.7,17223,287407,304630
Wyoming,M04,2011,6.2,18719,285574,304293
Wyoming,M03,2011,6.6,20270,284576,304846
Wyoming,M02,2011,6.9,20817,282657,303474
Wyoming,M01,2011,7.2,21891,282012,303903
Wyoming,M12,2010,6.2,18913,285211,304124
Wyoming,M11,2010,6.1,18538,286846,305384
Wyoming,M10,2010,5.5,16735,288143,304878
Wyoming,M09,2010,5.3,16075,287482,303557
Wyoming,M08,2010,5.6,16990,288481,305471
Wyoming,M07,2010,5.6,17261,288923,306184
Wyoming,M06,2010,6.2,19067,288382,307449
Wyoming,M05,2010,6.5,19707,282396,302103
Wyoming,M04,2010,7.0,20935,280119,301054
Wyoming,M03,2010,7.6,22842,277940,300782
Wyoming,M02,2010,7.8,23266,275916,299182
Wyoming,M01,2010,8.1,24303,275085,299388
Wyoming,M12,2009,7.5,22395,278187,300582
Wyoming,M11,2009,6.7,20164,280411,300575
Wyoming,M10,2009,6.3,18947,281258,300205
Wyoming,M09,2009,6.0,17897,281877,299774
Wyoming,M08,2009,6.1,18563,283624,302187
Wyoming,M07,2009,6.3,19226,285377,304603
Wyoming,M06,2009,6.7,20524,285472,305996
Wyoming,M05,2009,6.5,19606,280701,300307
Wyoming,M04,2009,6.8,20307,279343,299650
Wyoming,M03,2009,6.3,18628,279265,297893
Wyoming,M02,2009,5.5,16099,278898,294997
Wyoming,M01,2009,5.2,15280,279390,294670
Wyoming,M12,2008,3.7,10963,283829,294792
Wyoming,M11,2008,3.2,9449,286241,295690
Wyoming,M10,2008,2.7,8123,287757,295880
Wyoming,M09,2008,2.5,7503,287058,294561
Wyoming,M08,2008,2.6,7820,288838,296658
Wyoming,M07,2008,2.7,7982,290296,298278
Wyoming,M06,2008,3.0,8815,289199,298014
Wyoming,M05,2008,2.7,7985,282642,290627
Wyoming,M04,2008,3.0,8714,280489,289203
Wyoming,M03,2008,3.4,9770,279686,289456
Wyoming,M02,2008,3.4,9928,278297,288225
Wyoming,M01,2008,3.7,10575,277387,287962
Wyoming,M12,2007,2.5,7310,279864,287174
Wyoming,M11,2007,2.6,7454,281477,288931
Wyoming,M10,2007,2.4,6967,281475,288442
Wyoming,M09,2007,2.4,6957,280864,287821
Wyoming,M08,2007,2.5,7266,282867,290133
Wyoming,M07,2007,2.7,7813,284232,292045
Wyoming,M06,2007,3.0,8758,283379,292137
Wyoming,M05,2007,2.8,7955,276836,284791
Wyoming,M04,2007,3.0,8390,274526,282916
Wyoming,M03,2007,3.2,9050,273870,282920
Wyoming,M02,2007,3.2,9056,271699,280755
Wyoming,M01,2007,3.5,9910,270745,280655
Wyoming,M12,2006,2.9,8165,273821,281986
Wyoming,M11,2006,3.0,8434,274556,282990
Wyoming,M10,2006,2.8,8003,275053,283056
Wyoming,M09,2006,2.8,7878,274495,282373
Wyoming,M08,2006,2.8,8043,276758,284801
Wyoming,M07,2006,2.9,8227,278231,286458
Wyoming,M06,2006,3.2,9162,277924,287086
Wyoming,M05,2006,3.1,8574,270970,279544
Wyoming,M04,2006,3.2,8885,268844,277729
Wyoming,M03,2006,3.6,10092,267490,277582
Wyoming,M02,2006,3.7,10188,265441,275629
Wyoming,M01,2006,4.1,11277,264451,275728
Wyoming,M12,2005,3.5,9808,266945,276753
Wyoming,M11,2005,3.5,9682,268258,277940
Wyoming,M10,2005,3.3,9132,269217,278349
Wyoming,M09,2005,3.2,8933,268753,277686
Wyoming,M08,2005,3.2,8967,271180,280147
Wyoming,M07,2005,3.3,9322,272743,282065
Wyoming,M06,2005,3.7,10303,271591,281894
Wyoming,M05,2005,3.5,9571,265199,274770
Wyoming,M04,2005,3.5,9672,263350,273022
Wyoming,M03,2005,3.9,10611,262223,272834
Wyoming,M02,2005,4.0,10774,260399,271173
Wyoming,M01,2005,4.4,11990,259696,271686
Wyoming,M12,2004,3.7,10114,262956,273070
Wyoming,M11,2004,3.7,10109,264755,274864
Wyoming,M10,2004,3.4,9468,265604,275072
Wyoming,M09,2004,3.4,9322,265471,274793
Wyoming,M08,2004,3.3,9235,268752,277987
Wyoming,M07,2004,3.4,9499,270774,280273
Wyoming,M06,2004,3.7,10468,269928,280396
Wyoming,M05,2004,3.6,9699,263498,273197
Wyoming,M04,2004,3.8,10236,262174,272410
Wyoming,M03,2004,4.3,11830,260710,272540
Wyoming,M02,2004,4.5,12289,258978,271267
Wyoming,M01,2004,4.9,13403,258251,271654
Wyoming,M12,2003,4.2,11431,261414,272845
Wyoming,M11,2003,4.1,11230,263190,274420
Wyoming,M10,2003,3.6,9990,264693,274683
Wyoming,M09,2003,3.6,9882,264426,274308
Wyoming,M08,2003,3.7,10155,266882,277037
Wyoming,M07,2003,3.8,10561,268238,278799
Wyoming,M06,2003,4.2,11693,267457,279150
Wyoming,M05,2003,4.1,11161,260849,272010
Wyoming,M04,2003,4.5,12179,258798,270977
Wyoming,M03,2003,5.0,13413,257287,270700
Wyoming,M02,2003,5.1,13673,255585,269258
Wyoming,M01,2003,5.4,14428,254817,269245
Wyoming,M12,2002,4.5,12019,257886,269905
Wyoming,M11,2002,4.2,11465,259525,270990
Wyoming,M10,2002,3.6,9842,260575,270417
Wyoming,M09,2002,3.5,9416,260644,270060
Wyoming,M08,2002,3.4,9229,262742,271971
Wyoming,M07,2002,3.5,9564,264617,274181
Wyoming,M06,2002,3.9,10724,263656,274380
Wyoming,M05,2002,3.8,10127,257587,267714
Wyoming,M04,2002,4.2,11267,255617,266884
Wyoming,M03,2002,4.6,12291,254881,267172
Wyoming,M02,2002,4.5,12011,253312,265323
Wyoming,M01,2002,4.8,12795,252757,265552
Wyoming,M12,2001,3.9,10512,256858,267370
Wyoming,M11,2001,3.8,10125,259121,269246
Wyoming,M10,2001,3.4,9049,260403,269452
Wyoming,M09,2001,3.3,8914,260549,269463
Wyoming,M08,2001,3.3,9063,263872,272935
Wyoming,M07,2001,3.4,9382,265572,274954
Wyoming,M06,2001,3.8,10364,265112,275476
Wyoming,M05,2001,3.6,9554,258462,268016
Wyoming,M04,2001,3.8,10228,256591,266819
Wyoming,M03,2001,4.4,11665,255599,267264
Wyoming,M02,2001,4.4,11691,253770,265461
Wyoming,M01,2001,4.8,12691,253163,265854
Wyoming,M12,2000,3.9,10373,256296,266669
Wyoming,M11,2000,4.0,10603,257697,268300
Wyoming,M10,2000,3.4,9144,259019,268163
Wyoming,M09,2000,3.4,9015,258491,267506
Wyoming,M08,2000,3.4,9249,261379,270628
Wyoming,M07,2000,3.4,9281,262929,272210
Wyoming,M06,2000,3.7,10139,261767,271906
Wyoming,M05,2000,3.6,9465,255291,264756
Wyoming,M04,2000,3.9,10164,253439,263603
Wyoming,M03,2000,4.4,11666,252189,263855
Wyoming,M02,2000,4.7,12280,249829,262109
Wyoming,M01,2000,5.1,13349,248642,261991
Missouri,M12,2016,3.9,121063,2960244,3081307
Missouri,M11,2016,3.7,114870,2977005,3091875
Missouri,M10,2016,4.1,126662,2980762,3107424
Missouri,M09,2016,4.6,141820,2966693,3108513
Missouri,M08,2016,5.2,160287,2947466,3107753
Missouri,M07,2016,5.2,162471,2983307,3145778
Missouri,M06,2016,4.9,155158,2997602,3152760
Missouri,M05,2016,4.2,130546,2989098,3119644
Missouri,M04,2016,4.3,133954,2983545,3117499
Missouri,M03,2016,4.8,151038,2967695,3118733
Missouri,M02,2016,4.9,151362,2953231,3104593
Missouri,M01,2016,4.6,140552,2941776,3082328
Missouri,M12,2015,4.0,122050,2954650,3076700
Missouri,M11,2015,4.0,121913,2962438,3084351
Missouri,M10,2015,4.0,124287,2965310,3089597
Missouri,M09,2015,4.3,131446,2940930,3072376
Missouri,M08,2015,4.9,150512,2930608,3081120
Missouri,M07,2015,5.3,166679,2958202,3124881
Missouri,M06,2015,5.3,164733,2972304,3137037
Missouri,M05,2015,5.2,164207,2964443,3128650
Missouri,M04,2015,5.2,160559,2950758,3111317
Missouri,M03,2015,5.8,178804,2912125,3090929
Missouri,M02,2015,6.1,189039,2897617,3086656
Missouri,M01,2015,6.0,184052,2892463,3076515
Missouri,M12,2014,5.0,154159,2903488,3057647
Missouri,M11,2014,5.0,154259,2916570,3070829
Missouri,M10,2014,4.9,151872,2925615,3077487
Missouri,M09,2014,5.6,170402,2888338,3058740
Missouri,M08,2014,6.2,188824,2861746,3050570
Missouri,M07,2014,6.5,201120,2887289,3088409
Missouri,M06,2014,6.3,195199,2895772,3090971
Missouri,M05,2014,6.1,186797,2875675,3062472
Missouri,M04,2014,5.7,173377,2867157,3040534
Missouri,M03,2014,7.2,219153,2834522,3053675
Missouri,M02,2014,7.6,231822,2807853,3039675
Missouri,M01,2014,7.1,213399,2804389,3017788
Missouri,M12,2013,6.1,184224,2819343,3003567
Missouri,M11,2013,5.8,174732,2831034,3005766
Missouri,M10,2013,6.0,179397,2823821,3003218
Missouri,M09,2013,6.2,187936,2828413,3016349
Missouri,M08,2013,6.9,209836,2812953,3022789
Missouri,M07,2013,7.2,220769,2845559,3066328
Missouri,M06,2013,7.1,217602,2854191,3071793
Missouri,M05,2013,6.6,200014,2842345,3042359
Missouri,M04,2013,6.1,183662,2836086,3019748
Missouri,M03,2013,7.0,210894,2793901,3004795
Missouri,M02,2013,7.5,224737,2781130,3005867
Missouri,M01,2013,7.6,227213,2780371,3007584
Missouri,M12,2012,6.6,198833,2813392,3012225
Missouri,M11,2012,6.2,185633,2828955,3014588
Missouri,M10,2012,6.3,190777,2847046,3037823
Missouri,M09,2012,6.3,190049,2827305,3017354
Missouri,M08,2012,7.2,215507,2796463,3011970
Missouri,M07,2012,7.5,228293,2828331,3056624
Missouri,M06,2012,7.0,215208,2846143,3061351
Missouri,M05,2012,6.7,201832,2832280,3034112
Missouri,M04,2012,6.5,196485,2818753,3015238
Missouri,M03,2012,7.6,230098,2793309,3023407
Missouri,M02,2012,7.9,239946,2778562,3018508
Missouri,M01,2012,7.6,227747,2772758,3000505
Missouri,M12,2011,7.3,219990,2801320,3021310
Missouri,M11,2011,7.2,218735,2813123,3031858
Missouri,M10,2011,7.6,232968,2815754,3048722
Missouri,M09,2011,8.1,247831,2795990,3043821
Missouri,M08,2011,8.8,268178,2780074,3048252
Missouri,M07,2011,8.6,262232,2804070,3066302
Missouri,M06,2011,8.8,273113,2813392,3086505
Missouri,M05,2011,8.4,256809,2801432,3058241
Missouri,M04,2011,8.2,251151,2798054,3049205
Missouri,M03,2011,9.2,279004,2768362,3047366
Missouri,M02,2011,9.7,295449,2741939,3037388
Missouri,M01,2011,9.8,297278,2737172,3034450
Missouri,M12,2010,9.2,279008,2760478,3039486
Missouri,M11,2010,9.3,284527,2765949,3050476
Missouri,M10,2010,9.0,274341,2777418,3051759
Missouri,M09,2010,9.2,282631,2776208,3058839
Missouri,M08,2010,9.7,297072,2766646,3063718
Missouri,M07,2010,9.8,301805,2783885,3085690
Missouri,M06,2010,9.5,292667,2798783,3091450
Missouri,M05,2010,9.1,277942,2786134,3064076
Missouri,M04,2010,9.3,286167,2788248,3074415
Missouri,M03,2010,10.2,308911,2733945,3042856
Missouri,M02,2010,10.5,318362,2713836,3032198
Missouri,M01,2010,10.3,311956,2710887,3022843
Missouri,M12,2009,9.4,283720,2724608,3008328
Missouri,M11,2009,9.3,283064,2752181,3035245
Missouri,M10,2009,9.2,280258,2757037,3037295
Missouri,M09,2009,9.4,286605,2753264,3039869
Missouri,M08,2009,9.7,297961,2761096,3059057
Missouri,M07,2009,9.7,299211,2797718,3096929
Missouri,M06,2009,9.7,301238,2809948,3111186
Missouri,M05,2009,9.0,273912,2786405,3060317
Missouri,M04,2009,8.2,248835,2796257,3045092
Missouri,M03,2009,9.3,284027,2754267,3038294
Missouri,M02,2009,9.5,287021,2748984,3036005
Missouri,M01,2009,8.9,268369,2758772,3027141
Missouri,M12,2008,7.4,222544,2803968,3026512
Missouri,M11,2008,6.7,202975,2830546,3033521
Missouri,M10,2008,6.3,192878,2849724,3042602
